Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1329.940757,1432.957159,1492.150464,1119.460048,1135.256076,1461.852773,1481.269939,1528.370011,1664.595851,1167.946984,1068.516257,585.121312,338.3187242,404.5749112,629.6975551,578.7122109,503.4639986,475.0697594,442.641144,471.4733258,520.8421074,567.9704204,641.9250224,792.243732,990.5866242,1314.136986,1613.594836,2108.075545,1690.416984,2207.200892
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.912521,1840.224338,2043.456521,2721.374674,3307.091785,3601.470377,4299.169841,5842.482672,7183.470596,6569.086945,6340.095909
Morocco,MAR,174.7310031,169.0409114,193.2452876,210.0054494,215.1629017,220.4530382,209.0414423,215.1146696,224.5003439,243.7264664,257.126741,276.0434148,313.7453673,376.8615187,452.4599001,516.9698417,538.083314,605.1775058,706.9599338,828.3564119,954.5365408,754.6242709,741.4955918,652.5734433,581.5808456,572.6268217,738.6073384,796.7367628,923.6617368,931.631016,1032.750579,1093.08347,1097.828018,1017.081958,1133.586575,1213.27823,1327.930182,1194.052468,1410.79101,1382.394583,1271.811092,1280.279764,1355.517619,1651.959583,1867.250651,1930.528,2106.204347,2388.793895,2793.447652,2842.323474,2807.594326
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,290.3369486,283.8930154,283.9507153,249.196425,255.5258807,334.3239846,391.7565141,176.1190297,156.9704593,172.977016,181.8280788,194.374688,137.5107198,136.4999315,140.3542065,141.0109617,193.6677987,222.4971576,245.1696461,250.7907785,233.4392656,218.0170758,218.8187813,236.6101382,281.4338955,316.7314039,333.293152,368.1580528,442.9010525,428.1974672,409.8277901
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2141.168094,1885.51483,1705.817696,1782.292702,1460.847334,1178.2813,1277.748377,1550.728758,1632.25173,1594.415051,1661.194291,1700.989018,1876.098399,1827.030472,2027.567816,2121.345763,2052.622069,2075.054359,1885.467338,1829.152892,2061.620971,1831.68322,,2456.947838,3232.847905,3491.272806,3766.781165,4078.684975,4075.3651,4095.504441,5330.175866
Nepal,NPL,52.18791691,53.63746298,56.82912975,48.27334361,47.26563407,68.66961699,82.97338242,75.43913069,67.71986114,67.66157193,72.66190715,72.41737386,82.11183529,76.16249655,93.22944486,117.8330334,106.1162631,98.62628792,111.7804059,125.9873979,129.3369249,147.7128179,151.8539638,151.5034819,156.0619986,154.6949131,164.3915498,166.5446689,191.7703472,189.2822514,190.1130488,200.5442361,169.6973758,178.1350681,193.0662054,203.8032185,204.2471993,216.7608792,208.8258628,211.2723522,225.1686785,224.0006812,236.708402,242.1431396,272.2497202,298.0087738,326.0378228,362.2216826,434.9576419,438.1784374,524.0784873
Netherlands,NLD,1068.78468,1159.363669,1240.645212,1328.032875,1541.962623,1708.059124,1835.838417,1991.392458,2185.200765,2446.332415,2711.26345,3129.50812,3801.856999,4981.079102,5845.053049,6821.864879,7384.464857,8575.357178,10423.89945,11855.58127,12775.28899,10671.60308,10256.43563,9893.317094,9242.027558,9194.389334,12768.29146,15478.18602,16436.92321,16115.46606,19721.18193,20130.40199,22151.42217,21434.20222,22832.53235,27100.21061,26936.93318,24766.69251,25649.65603,26033.30746,24179.73141,24968.81742,27110.60685,33177.35726,37458.43287,39122.29108,41458.93271,47770.80121,53106.46253,48068.354,47158.87312
New Caledonia,NCL,,,,,,1734.722756,1740.656139,1855.437061,2151.113591,2533.790779,3322.367425,3640.839641,4246.287594,4361.751866,4941.331966,6140.209518,5861.172936,6050.3256,6042.566123,7405.364165,8268.931067,6753.915349,6260.343459,5665.976207,5285.089091,5587.083802,7800.40596,9493.496427,12978.08162,13307.3861,15055.41728,15413.99718,16544.2634,16897.27202,16240.26284,18800.20868,18309.48444,16323.45446,15408.8121,14611.8328,12579.59511,,,,,,,,,,
New Zealand,NZL,2312.754971,2343.001722,2448.628633,2622.013145,2813.982341,2151.622369,2191.230654,2188.479476,1885.224753,2054.774879,2282.501289,2747.371895,3264.666222,4285.061228,4557.087477,4113.879279,4319.239775,4881.478306,5851.68282,6565.526248,7346.669839,7624.825592,7446.549941,7397.830674,6533.233929,7395.919808,9148.548655,11952.42016,13199.14402,12653.39338,12907.06754,11965.38668,11536.76964,12829.05057,14989.47122,17094.61817,18454.07846,17169.51818,14469.15184,15044.72978,13375.4338,13625.30095,16579.44686,21537.96078,25005.59781,26845.73663,26421.32089,32712.23415,27598.80687,29352.45401,
Nicaragua,NIC,126.2650448,131.524114,140.7312254,150.8060086,170.8924613,273.677696,285.7460254,300.1079203,307.0099187,322.4057846,324.6530419,335.1174909,344.6474247,415.8142639,561.40574,566.05332,637.6860695,750.0379309,695.4613372,497.556647,661.3739498,742.1977253,716.2696291,782.4149905,863.8616669,725.9782759,763.2231072,997.0166436,667.012506,251.4450239,244.9660835,352.8660866,414.6867771,396.4745198,656.4292347,688.1851565,701.5462577,701.2607517,727.3163633,749.2706796,775.8292201,796.8436269,771.3833952,775.7000249,833.9725725,898.3480378,952.0909804,1017.60339,1130.717032,1088.16582,1131.824109
Niger,NER,138.3438394,145.2721454,154.4312253,165.3050623,159.4961729,177.5253087,180.1470782,165.9132044,156.1097873,147.6013958,147.9223802,152.9694401,159.7731874,197.9949928,208.4236684,206.7941533,203.7805815,239.9977352,320.1579509,369.6785985,427.2727801,359.5267789,324.9965061,282.5495214,222.7640226,213.626119,274.6223415,313.1611794,310.806753,288.4786211,318.5179016,289.6832828,282.5339755,187.2791138,176.2044046,204.9116919,209.2424024,187.6380674,203.8859242,191.3300011,164.6489476,172.0286993,185.4132721,225.3957071,243.3180937,262.0567859,270.8089713,307.6591344,371.6199824,351.2742354,357.7121526
Nigeria,NGA,91.3676624,95.22529579,102.4159613,105.4356157,110.8813302,114.744438,121.6383588,97.21117954,94.99623372,118.4179311,218.7316096,156.2976538,203.9227198,245.6707162,392.1270279,426.4427917,541.3782203,521.291621,512.5306227,643.6499314,849.8664116,772.1046317,624.9828014,428.1279261,336.7428863,330.9840249,229.5181171,259.4103322,246.3863434,250.6321086,291.8695097,273.1713945,319.2975892,203.4922533,220.2216,255.5006659,313.4406053,314.3035731,272.4436395,287.9182899,371.7692989,378.831779,455.3318464,508.4354048,644.030663,802.7887851,1024.615752,1129.086075,1374.684953,1091.134373,1222.477264
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,1441.85269,1560.238487,1667.209861,1775.358468,1938.062454,2164.566495,2317.202293,2513.73757,2660.365053,2872.777222,3283.462373,3709.115832,4378.306118,5640.472774,6744.246826,8127.266503,8836.496612,10158.24509,11336.60966,12901.48245,15574.27688,15333.4934,15030.53105,14706.01831,14758.10932,15472.47773,18518.3165,22079.72109,23772.17426,23839.72368,27731.81346,28077.38846,29931.63918,27404.53086,28713.56401,34155.92768,36557.47534,35926.30981,34101.79375,35660.37818,37472.37103,37873.44362,42293.30701,49313.79148,56311.98814,65324.15389,72249.57485,82294.16301,93586.68087,78408.71378,84839.59182
Oman,OMN,79.34580953,79.97899207,96.28781548,100.015624,100.7056144,100.3563096,104.6198421,160.883571,275.3784012,339.1441968,350.3057745,397.085883,466.1786746,589.5554422,1922.2845,2334.110823,2707.282372,2746.388122,2596.907872,3343.832915,5063.55095,5807.955801,5716.126985,5686.279293,6009.787929,6503.189943,4562.025299,4680.903758,4844.253089,5215.971157,6255.193561,5824.98094,6129.967893,5911.384434,5918.96972,6183.911108,6763.873268,6987.720274,6224.289083,6953.245218,8774.93385,8752.868905,8706.257913,9221.989374,10374.31308,12720.70161,14776.89948,16360.0591,22968.45674,17280.09724,
Pakistan,PAK,80.72820917,86.20670524,87.82657018,91.88755231,101.2334451,113.1826462,121.1902176,135.1543326,143.804339,149.3822432,168.8555244,173.7081091,148.3493284,97.98137264,132.01076,165.5896963,188.8444385,207.478246,236.6438583,253.2087745,294.3087792,337.422675,356.5025744,321.6579657,337.5052173,326.2260071,323.1563711,326.9376313,365.2505563,369.8258835,357.7320436,395.3372263,412.1270858,425.3357904,418.0956814,476.149484,484.3313054,465.0321981,451.2935071,445.7976721,511.7025555,490.0431322,480.7402851,543.5866408,628.6264899,690.8486252,789.4085568,870.6294734,978.7951858,950.1192268,1006.945928
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.63258,5420.140909,5187.555052,4644.050168,4970.661747,5519.705576,6115.236803,6247.268513,6334.089191,6012.131808,6251.982057,6424.904649,6103.05012,6230.480252,6744.432662,7305.736964,7826.395482,8166.269013,8225.942433,8094.563197,8287.694445
Panama,PAN,368.4935651,399.1536875,422.067959,454.3694027,473.8517888,505.4122008,534.7048749,578.2058447,604.1219718,644.1757086,673.1257274,738.6670188,789.8131653,879.5184252,979.0192523,1068.413688,1106.038059,1143.518984,1322.670379,1477.790629,1950.969494,2158.226578,2331.736169,2342.202156,2392.889795,2478.40912,2522.292524,2481.614451,2101.951889,2064.90847,2199.239546,2369.060571,2638.244253,2822.422473,2948.603132,2953.424936,3412.542368,3617.931508,3845.0365,3950.944187,3930.98941,3919.326437,3998.66672,4137.875872,4456.140208,4775.530283,5201.568757,5907.469932,6752.293492,6955.744835,7614.009247
Papua New Guinea,PNG,117.1838348,122.351844,128.2097533,132.9565984,144.2313259,159.2529502,177.0392988,195.5452962,209.7559163,232.4457079,265.1405462,286.741334,333.3833007,489.7654429,537.3378593,482.8422669,523.4230229,552.9098051,639.1650334,732.7886546,791.8241157,756.0664045,697.5385648,734.4011973,712.295605,658.9446556,702.1382857,813.3664325,923.2069057,874.1091644,774.4103682,888.7291807,1002.098761,1110.425991,1197.408944,983.140378,1065.030445,993.1851786,742.4205662,663.4901878,654.6687817,558.3005621,529.9595384,609.4160687,660.2261813,804.1399683,896.5213374,989.5230059,1223.093996,1180.690433,1382.280588
Paraguay,PRY,,,,,,203.8358212,208.4220273,214.5698828,219.5239003,229.8387325,239.5196686,261.1937487,295.0630588,372.9582116,487.6941277,539.3821846,591.3421641,709.9129103,846.2737991,1099.611546,1433.213776,1758.476094,1601.059329,1606.658658,1222.748744,855.1926058,931.2753073,953.6653257,982.0324685,1055.554551,1240.520627,1435.075247,1443.634602,1502.647073,1481.369239,1682.001599,1782.69957,1769.235271,1544.702638,1393.308153,1323.330089,1181.858868,906.7043054,978.1332456,1200.960332,1267.118381,1543.656534,1997.346972,2708.266433,2245.328351,2862.282328
Peru,PER,252.150046,276.296579,304.2706613,323.8178576,380.6277881,438.3123754,504.1541549,497.0439011,447.6643826,487.3752522,548.649579,595.1281878,641.6413261,746.6912431,915.6017432,1083.831305,997.2696066,890.1302847,740.7419882,922.2684581,1195.199912,1408.963085,1367.175428,1029.309345,1043.368666,968.0520566,903.218011,1174.679629,595.0389821,968.5999677,1212.530334,1561.53969,1599.94538,1515.85692,1918.859813,2252.642753,2304.295406,2400.860445,2262.904097,2021.679437,2060.576257,2056.397649,2135.964504,2279.162792,2559.464265,2880.573999,3312.370916,3807.178954,4455.652376,4412.390257,5291.038232
Philippines,PHL,257.0015262,269.8487334,158.2629946,169.7087848,177.7012507,188.9945838,201.9418883,209.4973026,226.859913,244.1071103,188.630778,203.0499341,213.5379621,260.9874626,346.7023696,364.2195241,406.4632086,454.1284741,510.281992,600.9703781,689.4962568,736.514353,746.2770674,649.0932601,597.1614732,568.5966056,537.8091136,581.9105027,646.8182626,708.381068,719.0094589,719.2359809,819.3163953,821.5959046,946.5532255,1070.239767,1169.653179,1136.927204,975.2323775,1096.809813,1048.070513,965.7771001,1009.019447,1019.615232,1088.573164,1204.795759,1402.846015,1684.777071,1925.213376,1835.636513,2140.121591
Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,1908.576154,1972.727293,1695.980373,1817.757268,2165.567445,1547.160314,1998.389142,2197.995331,2232.263723,2555.961238,3603.793038,4057.279638,4066.077519,4471.651046,4344.718055,4454.08022,4978.572549,5183.825171,5674.73839,6620.06756,7963.023638,8958.015803,11157.27035,13885.64502,11287.73886,12270.64585
Portugal,PRT,357.0574413,382.3752057,406.6855536,430.0711833,464.3034449,513.475233,563.7831378,630.5878463,697.1138691,766.0627254,883.5867887,1049.160569,1283.40617,1722.807925,1971.659347,2097.071085,2142.136618,2234.841231,2421.948471,2715.97021,3319.909921,3199.29427,3035.627796,2696.963869,2488.176287,2669.443711,3814.647152,4751.676453,5571.315446,6009.910985,7839.43144,8852.24828,10643.4713,9388.406042,9827.104787,11610.55147,12032.44386,11445.43126,12099.49312,12395.65169,11443.02184,11661.63517,12719.99499,15459.74583,17596.20762,18121.93195,18996.02041,21845.23526,23716.39042,22029.86911,21473.41539
Puerto Rico,PRI,717.5147481,777.215117,852.5002236,929.1165127,1006.39535,1111.025394,1207.545041,1341.813339,1497.672471,1661.866697,1852.317857,2044.283418,2246.512186,2432.379787,2614.500763,2738.276553,2946.461418,3208.771678,3567.752755,4024.509461,4502.838458,4920.722848,5115.008807,5217.723456,5730.116151,6008.054524,6443.48275,6937.549113,7535.743211,8063.212908,8652.474011,9064.009976,9659.331103,10212.28868,10876.41073,11579.18495,12173.15402,12817.63426,14304.40553,15220.99146,16003.7468,17691.81937,,,,,,,,,
Qatar,QAT,,,,,,,,,,,2784.027009,3279.756978,3948.555092,5636.541773,15776.90798,15431.47352,19078.02705,20024.68816,21304.78912,27709.86747,35330.80537,35245.63972,27652.52988,21098.51872,19814.09313,16720.64118,12787.79841,12965.89647,13663.15829,14105.7202,15537.46545,14253.77032,15661.80074,14563.08951,14894.08871,16231.31722,17679.45193,21365.50596,18686.1726,21747.29589,30052.7612,28843.44894,31023.0268,36011.92124,44292.03801,52424.89963,61836.32367,68537.9139,79303.43928,61531.69207,
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.440504,1753.471277,1790.375739,1650.325597,1244.203527,1100.983098,1158.477783,1322.978481,1564.175108,1562.883833,1564.506894,1871.550196,1584.84044,1650.966288,1815.504523,2101.740987,2736.974983,3481.20006,4572.048453,5681.091637,7856.47606,9299.738685,7500.340445,7537.709739
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.761966,3485.112202,3427.317519,3095.08716,2929.303282,2663.456988,2669.946123,2651.442018,2748.917437,1844.485782,1338.986444,1775.141291,2100.743786,2375.162934,2976.137049,4108.574488,5337.065324,6946.880998,9146.41636,11700.22112,8614.67292,10439.64243
Rwanda,RWA,42.94451463,42.72169945,42.47499673,42.2059883,41.5958055,46.20012591,37.51645415,46.64283795,48.83599556,51.90873558,58.66077544,57.64198371,61.78532034,70.52617799,72.68910638,129.4866991,146.9151168,164.5431691,180.0851947,206.7065256,224.5994227,247.2301111,256.3506493,265.8597675,271.0880498,282.0850109,305.7821315,322.4884044,344.2121442,338.2790558,363.507076,278.2589471,315.8346769,329.4118342,133.4269727,232.2082217,238.1763157,294.003744,286.4790246,254.6776495,214.2316124,198.0242855,188.6536,208.4192371,231.8504704,280.5091481,329.527589,385.2570552,471.0378591,510.311607,529.712418
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,693.1029474,638.4036124,621.8786624,542.6799544,570.9799575,628.8487473,744.5238539,683.4969429,694.6889691,688.6491161,719.7216426,718.1223425,1182.035464,1190.781975,1310.063579,1480.8597,1383.598375,1316.565343,1391.214354,1369.789094,1438.066986,1685.297911,2084.080534,2287.102872,2443.270767,2720.503523,3184.106323,2721.943948,3087.175501
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32140.93178,28698.32174,29597.54686,31147.82521,38706.14984,44322.65105,45391.7892,47819.90815,54428.16084,60895.23622,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0855442,622.3444854,661.9505871,710.2907732,745.6882339,801.3507821,911.899064,1069.14036,1168.887846,1189.904349
Saudi Arabia,SAU,,,,,,,,,785.8162962,809.804945,868.7765161,1127.450919,1462.573105,2180.694612,6458.526392,6335.081788,8230.743883,9027.329165,9221.747357,12121.0697,16763.6169,17617.27835,13742.54216,10886.39165,9511.41777,7858.856507,6273.307553,5922.600042,5865.863412,6111.701463,7235.747474,7878.690752,7929.696008,7474.745391,7414.026627,7703.811126,8396.636093,8674.464545,7569.998269,8220.935473,9400.811686,8849.048469,8784.91189,9607.290933,10784.07194,13126.6805,14380.58674,15091.29885,18202.75046,13900.63065,15835.936
Senegal,SEN,260.1826059,267.2410034,266.5802022,268.0480598,276.0188146,270.7464387,271.3736067,263.4037004,269.8799537,248.1703435,249.0110076,248.4853432,292.3900192,326.1648367,356.4776285,467.1946724,461.476615,461.0543108,502.7365346,611.1893908,647.068747,571.4265049,544.1497083,471.8743421,447.0476477,475.2939363,652.6045415,761.8999673,731.1177868,699.1340623,789.4341261,752.8143349,781.1930248,717.4760165,476.1344809,582.9990883,589.6082488,530.1736833,559.8250615,555.9334955,493.5721092,499.8133213,532.1521166,667.2515672,759.879829,800.4786554,839.6291597,987.7623293,1120.720812,1056.495736,1041.845526
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.030541,2141.213953,2338.430796,809.2750794,1518.034294,2014.332011,2630.219536,3177.009058,3391.371076,3942.630985,5335.633291,6646.957944,5689.805206,5365.503233
Seychelles,SYC,288.0587393,270.2804568,287.0438021,308.1991595,332.3085417,328.4852288,337.6485249,333.2358754,314.3513361,314.1789125,343.8809409,401.0819618,546.5756313,644.0943512,737.7698538,802.0662072,811.8027747,1044.667204,1364.543661,2001.906996,2288.155633,2362.895189,2246.266691,2210.63216,2261.720091,2505.751009,3062.276363,3646.801142,4122.538587,4444.244155,5265.496556,5300.247518,6051.869232,6517.740288,6587.92638,6749.10368,6583.090635,7280.929264,7715.783737,7747.496146,7578.851053,7663.13708,8333.551352,8523.005025,8482.424242,10661.25672,11439.78985,11983.02262,10591.46481,9027.730053,10824.72366
Sierra Leone,SLE,147.2218312,147.5384671,151.7846864,151.8676668,159.3521011,151.4257131,155.502667,141.9339506,131.8586096,160.4664843,167.5240111,158.9043319,173.0989139,210.0608645,232.4260223,238.7494997,204.9103934,233.4027556,317.3514934,358.6330613,348.1254139,345.0430052,392.4400838,294.9627388,314.9248864,242.0096932,134.675151,187.1678899,274.0538288,237.2883612,163.1631031,195.2286522,170.8820164,194.7934538,232.9238872,223.3676054,241.5880587,217.2459326,170.0636955,166.174112,153.4779677,187.1960503,207.7062723,209.5368441,221.3248206,240.4992161,266.9255935,303.6919117,348.3220443,323.453248,324.6703634
Singapore,SGP,394.6489357,437.9432212,429.5377447,472.1830318,464.3773054,516.2622068,566.6509646,625.5890679,708.2604982,812.0628834,925.0584058,1074.458797,1370.937629,1927.755779,2359.068872,2557.147961,2645.598803,2879.132148,3418.784433,4069.76941,4989.977395,5654.530198,5973.697156,6689.553038,7118.130322,6748.575048,6854.0286,7766.443229,9303.725552,10714.79709,12745.48044,14412.55439,16099.08564,18250.5148,21420.12454,24702.29361,25929.7804,26158.34972,21647.38958,21441.46335,23413.83893,21194.05858,21705.11814,23319.87124,27045.99318,29400.69863,33019.48533,38645.48211,39135.6749,36757.52435,43866.91925
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,1199.333581,1195.652093,1114.045699,1122.134408,1504.537725,1805.36448,1909.301134,1844.361336,2217.772635,2483.280227,2689.412343,3051.972616,3709.016859,4705.77668,5074.337821,5019.632887,5427.605992,5546.657702,5326.080309,5632.323086,6434.862509,8514.419828,10410.16562,11376.6263,12808.75882,15608.08812,18211.63745,16174.22842,16386.34601
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8699.165586,6331.360957,6271.930421,6443.481385,7232.895382,10459.465,10551.36664,10207.45351,10891.13264,11159.67501,9998.994451,10235.81657,11569.8311,14560.34832,16887.35031,17871.62839,19409.30765,23444.99641,27033.30029,24101.26319,23266.98515
Solomon Islands,SLB,,,,,,,,173.216525,187.1834277,184.6468381,,301.4258271,235.6484894,308.910437,455.1046646,387.1807994,415.9634985,450.1161653,518.2523432,682.470225,735.9929902,790.4046742,769.5540702,712.7240272,969.0947694,864.0375403,761.2949791,837.9177612,1061.127283,1103.898718,977.3461665,1006.232008,1156.471785,1219.501532,1340.905884,1457.150023,1542.633264,1508.374265,1217.807447,1212.72975,1064.514687,952.9607289,790.6908561,748.8259244,820.9544679,881.0248492,945.6220391,1180.725455,1265.719477,1147.243672,1261.038751
Somalia,SOM,64.01035963,66.44398289,68.94592899,71.522383,74.16268203,76.86133199,79.07319606,81.18162964,83.29025932,85.08920336,87.78944758,90.79323752,113.4986565,136.1107787,121.1048389,172.6214725,178.5603089,98.86793705,100.8255905,96.88917508,93.78980758,105.9627193,117.1923643,112.5413947,122.7953127,137.7173787,145.9930832,157.1272523,159.6248473,166.2645517,138.9619113,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,422.0640241,430.1228534,446.7230092,483.1429925,517.9273052,553.2035462,589.5854477,643.7847446,681.7351183,750.9492377,808.3585015,874.4534314,892.593264,1202.199871,1477.023279,1494.158423,1403.952383,1526.807721,1719.89577,2076.284092,2926.828223,3073.12242,2764.289433,2893.725145,2792.007909,2142.151823,2475.044545,3158.590603,3398.641375,3621.522918,3182.213788,3345.809343,3557.111165,3479.923697,3546.669386,3862.809024,3593.27788,3636.170692,3205.168813,3102.813818,3019.946548,2638.157875,2439.991111,3647.703625,4695.039379,5234.583145,5468.298059,5930.071526,5641.764141,5733.040979,7275.343964
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,396.3902359,449.9837553,519.4754952,607.6167919,672.8192367,772.2793367,886.6167267,966.7670453,951.5266024,1078.131798,1178.30278,1323.920166,1666.693112,2193.465975,2687.215952,3137.886666,3201.819829,3536.194498,4239.851225,5615.134463,6045.136464,5217.536276,5015.465469,4354.134743,4366.060429,4570.408988,6335.019217,8015.910511,9439.677616,10387.5809,13414.56805,14391.6156,15680.04071,13009.10097,13109.7362,15150.95676,15766.41105,14466.97269,15126.43465,15475.52853,14421.94074,14958.27846,16610.53812,21037.43749,24461.43845,26041.88488,27988.83417,32129.56884,34988.193,31891.38611,30541.60646
Sri Lanka,LKA,141.6739073,141.9082057,139.1738797,115.8258894,120.5812943,151.4299259,152.6052358,158.3033091,149.8651737,159.9393928,182.918906,184.9229891,195.4992523,216.0313782,263.6286689,274.5199516,255.3064394,286.5149189,187.4076083,226.7622358,266.8357094,288.2815584,306.7905188,327.8085732,378.0474967,368.8025361,389.631043,400.8519973,412.9354449,408.0622158,463.3171214,513.0497253,546.9278304,576.7542394,647.749341,714.758989,757.7582743,818.9559564,853.3166819,841.2815408,871.2049679,832.1739688,893.8297308,974.8016899,1053.640466,1229.973379,1408.997703,1595.8344,1988.651432,2035.30296,2375.449302
St. Kitts and Nevis,KNA,242.4830507,247.0401502,250.4958136,258.6979195,272.9646038,279.1361895,301.9732196,355.1405046,314.7700961,347.3172882,363.0289532,440.0167359,516.7758674,548.6625506,719.5172767,765.2305992,695.0485493,683.3776519,782.1212852,913.0817238,1081.081062,1263.811275,1328.940742,1334.944192,1603.852611,1824.646735,2209.925277,2548.092654,2993.583529,3397.295749,3788.229973,3937.187667,4372.128007,4793.131297,5383.981352,5627.822846,6008.210208,6752.329629,7159.83967,7217.433249,7365.848957,7433.073574,7521.260201,7763.950472,8231.579187,8921.939088,9779.707864,10172.10037,11156.91638,10168.00925,10037.92617
St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,906.6121176,1155.106601,1296.801037,1202.586938,1275.835681,1603.652444,1515.758568,1781.987165,1886.265999,2101.056632,2356.362372,2961.913301,3172.576153,3485.182537,3516.808338,3627.235901,3856.041334,3851.235264,4038.399427,4327.219084,4505.490427,4535.538895,4351.242494,4430.279648,4596.032884,4920.380111,5206.932056,5579.877695,5689.989261,5793.458979,5544.843672,5356.066411
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,161.4200947,170.431983,174.5642013,162.8702327,173.4719103,175.733025,185.3488774,180.4753582,173.2056013,185.9774146,203.9462776,219.2755001,298.3408306,322.6001609,348.1980599,347.7016592,339.4351213,374.3126942,472.6645621,547.6357021,600.3723877,738.2841672,836.6196371,913.8069551,998.3697368,1081.219512,1217.37456,1345.028976,1545.804509,1656.726968,1844.664947,1971.997429,2160.156358,2209.827433,2250.511682,2465.435146,2605.470682,2714.142242,2945.608927,3076.571219,3142.197299,3236.123358,3421.687924,3571.209645,3874.44829,4096.977007,4571.350572,5091.522845,5347.875674,5357.251201,5136.702653
Sudan,SDN,97.40239798,103.2907246,109.5662983,108.8476711,109.1940667,111.1184363,111.2884141,117.6158109,119.7573673,128.5334171,142.2386095,149.9009005,157.9953037,190.0218945,237.1111964,280.0730765,338.5012145,409.1814848,429.1263587,432.480776,379.5138508,459.6507681,431.2292834,381.666687,438.9964969,529.2218313,660.9189028,834.0675291,613.1222779,591.122036,468.3539275,418.971541,252.3482568,310.4631637,435.650976,458.8564535,291.5801989,368.1001532,345.6359231,320.1218832,361.7128258,381.7564343,418.125424,485.2247923,578.2040753,713.0036799,924.4186871,1152.564889,1401.227715,1286.147297,1424.638758
Suriname,SUR,343.2075442,349.8686273,358.1537994,370.6414066,396.4299761,442.6362943,531.1293932,598.9604609,648.9929196,673.2620375,704.0157965,768.6818683,864.7326741,924.936146,1126.047887,1429.390123,1558.636171,1977.296001,2265.115303,2405.232442,2435.124093,2715.964964,2786.149298,2677.328878,2600.001369,2601.505412,2620.17822,2837.067002,3304.653935,1377.062603,980.7934869,1061.039423,966.0290359,1025.300724,1406.528636,1591.139888,1946.130973,2075.215938,2080.929407,1923.126875,1911.046315,1612.622636,2246.053526,2611.030145,3009.347962,3591.892985,4223.466054,4742.476188,5951.312572,6255.280043,
Swaziland,SWZ,100.4547559,120.3661707,125.6082226,144.7683323,169.894098,179.4893056,191.581759,181.7353179,189.0302987,243.1269612,251.5794382,297.5622544,310.7371119,456.0630045,527.033414,557.6199804,511.1366782,552.7248114,600.1691108,703.8719309,899.2272381,926.3505075,843.9865087,844.6759504,745.6471319,520.6681356,615.5635478,761.38354,868.167015,837.6381263,1292.063128,1305.088144,1415.779444,1466.793897,1503.77062,1763.162931,1639.000912,1706.526817,1518.600015,1464.345537,1400.238178,1200.448953,1084.350809,1649.525465,2082.666136,2284.332453,2388.74458,2603.471644,2466.111006,2512.97826,3073.435858
Sweden,SWE,1983.32097,2146.110067,2314.532403,2491.346985,2757.649667,3005.981675,3238.789413,3488.733727,3680.603816,3969.996218,4404.229509,4773.24803,5604.980848,6789.017275,7522.048761,9407.695376,10107.01237,10645.7558,11735.57047,13834.10058,15900.71858,14494.82563,12772.34233,11732.72916,12187.80535,12739.74345,16820.8616,20431.84589,22982.55339,24072.54778,28571.66439,29928.1276,30822.88608,23173.19276,24775.51871,28726.06995,31262.7116,28609.49309,28776.43011,29220.03532,27879.14713,25563.24476,28122.0034,35139.95133,40268.00384,41065.82415,43948.61977,50558.39553,52730.77539,43406.17476,48832.27778
