Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Switzerland,CHE,3.638036962,3.74895841,4.329225691,5.106691956,4.861493177,5.181907104,5.322644137,5.429348465,5.932564272,6.203601043,6.424716132,6.626950032,6.724888958,7.187843881,6.43289896,6.099229977,6.374182162,6.488297139,6.656719583,6.279164856,6.410115525,6.110703179,5.72675575,6.23719084,6.076142813,6.150649768,6.497628536,6.14510741,6.192377531,5.942217542,6.396715137,6.222872941,6.296750545,5.907922744,5.924531884,5.589408323,5.653457733,5.861469526,5.903111111,5.695621289,5.436669261,5.942628654,5.592046432,5.48080466,5.473503241,5.565626994,5.59983987,5.027428922
Syrian Arab Republic,SYR,0.705229151,0.649392659,0.657225666,0.716906083,0.838776567,0.683301579,0.883491499,0.800730623,1.001340238,1.175679085,1.044881633,1.347390838,1.138225329,1.118257486,1.323553216,1.480916267,1.762443604,1.81790882,1.826150687,2.616741619,2.333775518,2.886788601,2.562733427,2.825836794,3.231753664,2.801195697,2.868328914,3.212557467,3.17832593,2.886183619,3.036358308,3.400916756,3.398829847,3.503195189,3.511609418,3.635266912,3.511360788,3.517142706,4.122153186,4.164953673,3.958582819,3.68338867,4.202291139,3.985964177,3.974380828,3.921270807,3.408943263,3.628695719
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.855849072,2.489307091,0.915381216,0.923707502,0.979720269,0.853571994,0.902676255,0.903955069,0.69091679,0.797750276,0.73853469,0.796204474,0.848477262,0.898790685,0.978806168,1.093470349
Tanzania,TZA,,,,,,,,,,,0.129813298,0.175314999,0.149289785,0.212509456,0.148928806,0.142863527,0.169075784,0.118210378,0.12543478,0.114303402,0.100787609,0.110027279,0.108831295,0.107965416,0.111740013,0.107832329,0.101989474,0.102904235,0.095548024,0.089371633,0.093041719,0.09239485,0.086653415,0.093577275,0.084085785,0.118569589,0.112360673,0.091157982,0.078848805,0.07637632,0.077826531,0.089508992,0.100106233,0.103381618,0.115097103,0.130873912,0.134634321,0.147030408
Thailand,THA,0.135895496,0.147212614,0.173370164,0.186055573,0.242371001,0.234180737,0.28901327,0.359955665,0.490965566,0.405885358,0.41617193,0.506054684,0.557897196,0.607548347,0.586319737,0.575193234,0.661748027,0.722360304,0.770178622,0.78950637,0.844185527,0.784511706,0.766346369,0.841894452,0.894481703,0.929292002,0.931047574,1.046528213,1.209101897,1.400503399,1.677790838,2.010924994,2.176464732,2.427733809,2.674751994,3.039607088,3.36130539,3.444597339,3.022216712,3.153187045,3.188731526,3.394563463,3.564926225,3.755121674,3.988445541,4.051201704,4.145803617,4.089951434
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181529311,0.173104097,0.180562286,0.174067443,0.17286813,0.172704733
Togo,TGO,0.041802412,0.057477864,0.054695581,0.065368476,0.079726749,0.077611543,0.101816334,0.107355166,0.100540518,0.119793785,0.131027291,0.145522055,0.179490637,0.17689467,0.162042378,0.130876444,0.132681514,0.186132998,0.140271166,0.532321302,0.269278318,0.227738863,0.257456597,0.185108293,0.199060115,0.173851044,0.21646249,0.227060614,0.227684752,0.233732637,0.210913136,0.224860249,0.218540775,0.221860624,0.208829759,0.233176322,0.251594659,0.226612305,0.258912713,0.330100453,0.282816078,0.235780455,0.243738615,0.282759138,0.263977295,0.247290887,0.220638752,0.232694141
Tonga,TON,0.178438662,0.172447875,0.165899452,0.159302039,0.153181527,0.147813458,0.143149231,0.18540399,0.18072408,0.132627083,0.303997914,0.214223906,0.254600623,0.294865604,0.250941716,0.373272359,0.328418411,0.324642818,0.401077129,0.436700906,0.433381004,0.509743908,0.469377515,0.50798797,0.50764689,0.507025462,0.505975207,0.582252733,0.73532332,0.733278561,0.808660011,0.96112481,0.921509861,1.073800777,1.110407457,1.146110294,1.142667055,1.176414537,1.133593218,1.316213525,1.234614796,1.413867338,1.442621627,1.764737756,1.717168897,1.706279849,1.695227595,1.719952276
Trinidad and Tobago,TTO,3.066363928,5.370056138,8.342650575,1.49477021,4.292675859,5.807987722,4.466224348,5.021940707,4.29813937,4.08701144,9.291977124,8.282309429,8.357453924,9.463244749,10.04654029,9.532197058,15.60987362,15.66540466,14.6475899,15.7486326,15.6965461,15.72050568,16.47627971,14.31463806,15.14554768,17.68365402,14.65894354,14.66044293,13.19831106,13.35240268,13.94165664,17.17921343,16.99616698,13.51471787,15.83152115,16.6085602,17.15265228,15.06438148,15.06322167,17.7153794,18.95722947,19.27823329,20.64275309,21.18898523,24.05630304,23.50957057,26.09218596,27.91520074
Tunisia,TUN,0.408876156,0.412881632,0.412649485,0.438526136,0.608128056,0.531794384,0.609454057,0.638348236,0.728621205,0.766123275,0.729655549,0.808335545,0.894143843,0.895481293,0.981740249,0.987993584,1.017717764,1.146537095,1.237375577,1.410026587,1.485343358,1.496859767,1.414596483,1.635900005,1.638317906,1.643166786,1.608855082,1.527629906,1.584950356,1.66150066,1.625668596,1.860587146,1.768148977,1.904497886,1.806770878,1.755202233,1.842218873,1.83736777,1.927140026,1.937027253,2.081509071,2.15023652,2.146656989,2.172751479,2.25799847,2.271687307,2.281701834,2.33239538
Turkey,TUR,0.596818979,0.600429835,0.729372826,0.745732979,0.845869504,0.859552009,0.968211922,1.00686215,1.067754736,1.117107702,1.20135226,1.315858552,1.452283802,1.568895657,1.577217381,1.658276179,1.821186974,1.97272471,1.828952729,1.750764364,1.716393453,1.768429733,1.881409524,1.913216105,1.979259555,2.158512685,2.317486341,2.527809202,2.414118278,2.616552435,2.783421357,2.754276898,2.755975212,2.881412405,2.789222748,2.999437438,3.215234374,3.335160625,3.324339597,3.136040391,3.394280575,3.011528747,3.140139625,3.291110914,3.349733187,3.480529719,3.784294746,4.121065675
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.224227474,6.924296272,8.16714882,8.259728129,7.343127547,6.897054906,5.921196152,7.885614035,7.912559129,8.710552477,8.921659627,9.278420073,8.432993646,8.788341812,9.177841776,9.420079636
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71688515,0.693108014,0.675391705,0.874306508,0.834006715,0.776559106,0.70706291,4.293004687,4.003590244,3.639175623,3.960302643,4.384657871,4.579467504
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,0.062072246,0.058043995,0.059204802,0.057736494,0.063376373,0.078177749,0.088386733,0.094417949,0.110746787,0.128434086,0.152829387,0.147988309,0.137965517,0.114584025,0.112794215,0.103896657,0.088161325,0.069719646,0.05872461,0.050108777,0.051217919,0.040152618,0.040596771,0.04465621,0.040952589,0.040845577,0.044940284,0.045883169,0.05179548,0.047814351,0.046162998,0.046413425,0.045471718,0.041955699,0.036833362,0.045907568,0.048970289,0.051175995,0.058684857,0.05929173,0.06325298,0.065260494,0.066051554,0.064501166,0.06656582,0.082220647,0.092067037,0.105548684
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71701182,9.992099823,8.230850025,8.340687168,7.777637742,6.484152726,6.270691084,6.392131315,6.196914921,6.27722525,6.287006691,7.056194106,6.923684091,6.926769748,6.730682112,6.821784265
United Arab Emirates,ARE,0.122308642,0.112236563,0.168186033,0.180673581,0.136230461,0.15017727,0.163431761,5.47126986,6.867796835,101.8708049,65.73742848,77.66853436,72.58366887,79.87793878,69.01759972,58.18543578,63.45206041,53.47727837,54.05472381,39.44062833,36.28565243,33.71951,31.83303725,29.01645247,36.24438276,36.97951075,33.03218112,31.4178201,29.99407295,31.85253728,30.28209673,31.09526592,30.30207016,31.90127935,34.08879614,31.33030705,17.57961959,17.10776724,35.85950266,30.70915328,41.75051912,36.09856228,25.68308205,31.24941641,30.83213588,28.3910886,26.0282547,25.05369361
United Kingdom,GBR,11.14738052,11.14353627,11.1250376,11.2508885,11.25849864,11.44637645,11.31083901,10.77226267,10.9840368,11.32945717,11.72938395,11.8066517,11.55064292,11.72997442,10.97343111,10.72723224,10.64582527,10.75306395,10.75848619,11.45601091,10.27834119,9.947152145,9.732492741,9.679872573,9.374027668,9.892040231,10.0264298,10.05951,10.01254592,10.18359236,9.952419653,10.3321476,10.19396825,9.824542218,9.734850074,9.72201376,9.974829211,9.495734199,9.466787922,9.118780796,9.236880056,9.337168666,8.95961621,9.104784506,9.101573121,9.020753165,9.135445802,8.840884502
United States,USA,16.15842029,15.94157449,16.27798656,16.74388096,17.19469226,17.70948105,18.41411648,18.9147233,19.47167012,20.20110896,21.50467378,21.38441679,22.13412387,22.84791687,21.84021832,20.70856502,21.47465132,21.47697024,21.90013056,21.71934476,20.76051667,19.73314035,18.54876276,18.51869025,18.92135745,18.8270871,18.68956913,19.30105294,19.96533005,19.99428051,19.4735546,19.24758302,18.9304048,19.80952774,19.83344034,19.58545724,19.75855326,20.0563138,19.8626166,19.89693549,20.33219268,19.72874337,19.76937321,19.57648927,19.76892829,19.73428346,19.26752083,19.33879562
Uruguay,URY,1.700563612,1.601758601,1.539734116,1.638310778,1.709094389,2.048320914,1.983936711,1.775069187,1.759284873,2.000900381,2.042572096,2.059846457,2.152364597,2.045391472,2.011528247,2.108224703,2.074107557,1.976826601,1.995766258,2.166771964,2.001276983,1.830811097,1.648920226,1.283263645,1.152548673,1.094052477,1.048429874,1.16687324,1.56559456,1.579213176,1.283351377,1.453364589,1.638070464,1.404690852,1.269669304,1.423132896,1.680511097,1.704745134,1.73587394,2.043218517,1.606196029,1.53831551,1.395376387,1.389719089,1.763346026,1.811094275,2.069415707,1.869530606
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.311254044,5.397645429,4.955577602,4.425262936,4.439395479,4.297037394,4.904376201,4.808399344,4.817602596,4.840964794,4.97671175,4.755460053,4.578373366,4.295866352,4.361529272,4.317246369
Vanuatu,VUT,,,0.594401675,0.471341585,0.863539948,0.641188902,1.006988614,1.073255222,0.77211424,0.530086202,0.471982481,0.665962353,0.685757065,0.586127464,0.643477722,0.550227259,0.426745348,0.482872231,0.535692094,0.55324327,0.538632492,0.432571005,0.422404849,0.442326884,0.432425628,0.929877721,0.440646117,0.3499034,0.473221973,0.436031697,0.474753812,0.437373583,0.424756875,0.412568733,0.401524468,0.391957828,0.490572408,0.50271837,0.473581873,0.464977185,0.435544701,0.444603891,0.433152579,0.43975036,0.427785426,0.416422787,0.422587193,0.461342675
"Venezuela, RB",VEN,7.540600055,6.60741352,6.632972384,6.642959878,6.456417147,6.698453651,6.077717525,6.789282466,6.556070744,6.671831603,6.975223108,5.659219267,5.471302033,5.617892468,6.130564768,5.028350013,4.361928338,4.679638194,4.871476896,5.251898998,6.033939926,5.901850188,5.815766322,5.630327383,5.481204865,5.795877205,6.10612479,6.032427053,6.157467263,5.637115779,6.180379544,5.711065208,5.120625781,5.882939634,6.015899921,6.03945815,5.450733268,5.83009922,7.140676376,7.226524993,6.264262926,6.960786271,7.656772086,7.476278258,6.6427968,6.166913045,5.934565795,6.018809591
Vietnam,VNM,,,,,,,,,,,0.659415385,0.560520806,0.514750194,0.547223553,0.406402889,0.453518218,0.283012103,0.303492833,0.299538811,0.309436037,0.312975196,0.323666291,0.32983759,0.340694017,0.303959074,0.359254739,0.382947568,0.420217781,0.366150957,0.270102202,0.324015469,0.318763161,0.326788712,0.329549297,0.371084469,0.414261447,0.482011026,0.613995847,0.633049434,0.626972807,0.689841597,0.762243981,0.89643708,0.986299019,1.247567846,1.254707714,1.257263956,1.321363316
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15297589,0.217044647,0.227305498,0.26588288,0.434667023,0.361787778,0.383485232,0.541239942,0.766686305,0.611788104,0.606175328
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805539035,1.089461624,0.679553055,0.781705783,0.74207977,0.949921806,0.952864921,0.729212023,0.807172551,0.824665272,0.889421268,0.836431998,0.890353975,0.942066602,0.969914778,0.975893071,1.000517702
Zambia,ZMB,,,,,0.954782151,1.106264868,0.959327973,1.273051835,1.177302048,1.06636581,0.910060483,0.885416523,0.918053202,1.001696233,0.886237949,0.83220812,0.794129978,0.714531644,0.642102601,0.644408868,0.61096644,0.563644039,0.570498057,0.513192502,0.428508488,0.405538457,0.412561495,0.37429737,0.422517867,0.340170907,0.31092513,0.299279174,0.296751961,0.294728613,0.278195279,0.243186132,0.203957004,0.253652321,0.238790555,0.181632088,0.1781437,0.182326498,0.183997132,0.194283168,0.200346985,0.206177346,0.217967073,0.223085055
Zimbabwe,ZWE,,,,,1.044527382,1.178223766,1.322588483,1.122056564,1.308774666,1.339375932,1.566597243,1.622023782,1.474632138,1.607711258,1.516509278,1.34736883,1.703759077,1.411858304,1.366358298,1.34273701,1.320946687,1.245134781,1.118094257,1.275705764,1.163285147,1.158126808,1.42745443,1.598969105,1.632990819,1.590382241,1.481460765,1.471638593,1.535088123,1.440568197,1.537811058,1.294741419,1.260846216,1.191067172,1.161496303,1.275951542,1.110083179,0.999112605,0.946239036,0.842725845,0.787892754,0.857509924,0.825811724,0.771476884
